iso3,hazard,rp,income_cat,di
ARG,all_hazards,10.0,0.8,228.35459253414646
ARG,all_hazards,10.0,1.0,733.8264228524457
ARG,all_hazards,10.0,tot,222.29418384228757
ARG,all_hazards,25.0,0.2,70.48166207425885
ARG,all_hazards,25.0,0.4,101.89004866176258
ARG,all_hazards,25.0,0.6,139.0827544349589
ARG,all_hazards,25.0,0.8,474.371016544843
ARG,all_hazards,25.0,1.0,1549.4850698761027
ARG,all_hazards,25.0,tot,467.0621103183852
ARG,all_hazards,50.0,0.2,103.97132625989244
ARG,all_hazards,50.0,0.4,150.28865239942462
ARG,all_hazards,50.0,0.6,205.23972133166365
ARG,all_hazards,50.0,0.8,693.4255468741254
ARG,all_hazards,50.0,1.0,2344.726923468064
ARG,all_hazards,50.0,tot,699.530434066634
ARG,all_hazards,100.0,0.2,134.14306892869786
ARG,all_hazards,100.0,0.4,193.86117674388527
ARG,all_hazards,100.0,0.6,264.99095416877407
ARG,all_hazards,100.0,0.8,877.5321311862829
ARG,all_hazards,100.0,1.0,3184.344289354339
ARG,all_hazards,100.0,tot,930.9743240763958
ARG,all_hazards,250.0,0.2,201.45627440723658
ARG,all_hazards,250.0,0.4,291.0292061637657
ARG,all_hazards,250.0,0.6,398.49850917589185
ARG,all_hazards,250.0,0.8,1270.232049514594
ARG,all_hazards,250.0,1.0,5225.295229323906
ARG,all_hazards,250.0,tot,1477.3022537170789
ARG,all_hazards,500.0,0.2,294.7596440127068
ARG,all_hazards,500.0,0.4,425.7065282630268
ARG,all_hazards,500.0,0.6,583.5929164764304
ARG,all_hazards,500.0,0.8,1811.1235503051898
ARG,all_hazards,500.0,1.0,8086.194791861719
ARG,all_hazards,500.0,tot,2240.275486183815
ARG,all_hazards,1000.0,0.2,386.7528351651917
ARG,all_hazards,1000.0,0.4,558.4955231306592
ARG,all_hazards,1000.0,0.6,766.0746720266767
ARG,all_hazards,1000.0,0.8,2345.625607982449
ARG,all_hazards,1000.0,1.0,10895.70894461532
ARG,all_hazards,1000.0,tot,2990.5315165840593
ARG,all_hazards,2500.0,0.2,567.4697083761906
ARG,all_hazards,2500.0,0.4,819.3482879866076
ARG,all_hazards,2500.0,0.6,1124.5803807902987
ARG,all_hazards,2500.0,0.8,3393.1610467244273
ARG,all_hazards,2500.0,1.0,16437.871158596536
ARG,all_hazards,2500.0,tot,4468.4861164948115
ARG,all_hazards,5000.0,0.2,767.5295693742639
ARG,all_hazards,5000.0,0.4,1108.116429823796
ARG,all_hazards,5000.0,0.6,1521.4822703896846
ARG,all_hazards,5000.0,0.8,4550.715458888968
ARG,all_hazards,5000.0,1.0,22592.798764000465
ARG,all_hazards,5000.0,tot,6108.128498495435
ARG,all_hazards,AAL,0.2,5.175226829896461
ARG,all_hazards,AAL,0.4,7.474464264809665
ARG,all_hazards,AAL,0.6,10.24571097805298
ARG,all_hazards,AAL,0.8,31.86025962054611
ARG,all_hazards,AAL,1.0,141.40058401059719
ARG,all_hazards,AAL,tot,39.231249140780484
ARM,Earthquake,10.0,0.2,27.45802972188446
ARM,Earthquake,10.0,0.4,90.16275468545035
ARM,Earthquake,10.0,0.6,81.18163872360543
ARM,Earthquake,10.0,0.8,33.85000090688788
ARM,Earthquake,10.0,1.0,38.44136057405073
ARM,Earthquake,10.0,tot,54.21875692237577
ARM,Earthquake,25.0,0.2,68.33779052821811
ARM,Earthquake,25.0,0.4,224.3978721543431
ARM,Earthquake,25.0,0.6,202.04559023438188
ARM,Earthquake,25.0,0.8,84.24618571634852
ARM,Earthquake,25.0,1.0,95.67320281671203
ARM,Earthquake,25.0,tot,134.94012829000073
ARM,Earthquake,50.0,0.2,135.83827231295606
ARM,Earthquake,50.0,0.4,446.04630949493327
ARM,Earthquake,50.0,0.6,401.61561697779825
ARM,Earthquake,50.0,0.8,167.4601450853144
ARM,Earthquake,50.0,1.0,190.1741697648662
ARM,Earthquake,50.0,tot,268.22690272717364
ARM,Earthquake,100.0,0.2,268.39058867842147
ARM,Earthquake,100.0,0.4,881.3026663602856
ARM,Earthquake,100.0,0.6,793.5160689822615
ARM,Earthquake,100.0,0.8,330.86939456999136
ARM,Earthquake,100.0,1.0,375.7479869666619
ARM,Earthquake,100.0,tot,529.9653411115244
ARM,Earthquake,250.0,0.2,647.6213306001262
ARM,Earthquake,250.0,0.4,2126.5663906477203
ARM,Earthquake,250.0,0.6,1914.7390188953802
ARM,Earthquake,250.0,0.8,798.381488044718
ARM,Earthquake,250.0,1.0,906.6726686949324
ARM,Earthquake,250.0,tot,1278.7961793765755
ARM,Earthquake,500.0,0.2,1076.6165460887307
ARM,Earthquake,500.0,0.4,3535.2395826831994
ARM,Earthquake,500.0,0.6,3183.094212283297
ARM,Earthquake,500.0,0.8,1327.2427566945212
ARM,Earthquake,500.0,1.0,1507.26782902416
ARM,Earthquake,500.0,tot,2125.8921853547818
ARM,Earthquake,1000.0,0.2,1379.2586949164033
ARM,Earthquake,1000.0,0.4,4529.012628258994
ARM,Earthquake,1000.0,0.6,4077.8774810581326
ARM,Earthquake,1000.0,0.8,1700.3371526159538
ARM,Earthquake,1000.0,1.0,1930.9681485965266
ARM,Earthquake,1000.0,tot,2723.4908210892017
ARM,Earthquake,2500.0,0.2,1874.9287645898605
ARM,Earthquake,2500.0,0.4,6156.623179691597
ARM,Earthquake,2500.0,0.6,5543.361673839253
ARM,Earthquake,2500.0,0.8,2311.394554691349
ARM,Earthquake,2500.0,1.0,2624.908393656992
ARM,Earthquake,2500.0,tot,3702.2433132938104
ARM,Earthquake,5000.0,0.2,2329.1498677880263
ARM,Earthquake,5000.0,0.4,7648.129537410021
ARM,Earthquake,5000.0,0.6,6886.2990176313415
ARM,Earthquake,5000.0,0.8,2871.3540605597213
ARM,Earthquake,5000.0,1.0,3260.8199060721404
ARM,Earthquake,5000.0,tot,4599.15047789225
ARM,Earthquake,AAL,0.2,19.991090814922938
ARM,Earthquake,AAL,0.4,65.64388760945612
ARM,Earthquake,AAL,0.6,59.10509707600768
ARM,Earthquake,AAL,0.8,24.64482881943567
ARM,Earthquake,AAL,1.0,27.98761375338407
ARM,Earthquake,AAL,tot,39.4745036146413
ARM,Flood,10.0,0.2,48.32731372890601
ARM,Flood,10.0,0.4,117.51762984848986
ARM,Flood,10.0,0.6,155.73842118189887
ARM,Flood,10.0,0.8,75.08318816882468
ARM,Flood,10.0,1.0,123.43348404599435
ARM,Flood,10.0,tot,104.02000739482276
ARM,Flood,25.0,0.2,98.34147269343401
ARM,Flood,25.0,0.4,239.13716478368883
ARM,Flood,25.0,0.6,316.9128286312701
ARM,Flood,25.0,0.8,152.78712449154906
ARM,Flood,25.0,1.0,251.17536366405355
ARM,Flood,25.0,tot,211.67079085279912
ARM,Flood,50.0,0.2,135.80685337822007
ARM,Flood,50.0,0.4,330.241809336155
ARM,Flood,50.0,0.6,437.6478496083969
ARM,Flood,50.0,0.8,210.9947923861936
ARM,Flood,50.0,1.0,346.86622897831177
ARM,Flood,50.0,tot,292.3115067374555
ARM,Flood,100.0,0.2,150.24983362072925
ARM,Flood,100.0,0.4,365.3628345925832
ARM,Flood,100.0,0.6,484.19144507384084
ARM,Flood,100.0,0.8,233.43396641829654
ARM,Flood,100.0,1.0,383.75525164033814
ARM,Flood,100.0,tot,323.3986662691576
ARM,Flood,250.0,0.2,157.4006871007899
ARM,Flood,250.0,0.4,382.7515799527002
ARM,Flood,250.0,0.6,507.23561089143334
ARM,Flood,250.0,0.8,244.54380961013806
ARM,Flood,250.0,1.0,402.01934891455375
ARM,Flood,250.0,tot,338.79020729392306
ARM,Flood,500.0,0.2,163.24877752727375
ARM,Flood,500.0,0.4,396.97239367132045
ARM,Flood,500.0,0.6,526.0815243030175
ARM,Flood,500.0,0.8,253.6296296162552
ARM,Flood,500.0,1.0,416.9560404179583
ARM,Flood,500.0,tot,351.3776731071651
ARM,Flood,1000.0,0.2,169.97706002694812
ARM,Flood,1000.0,0.4,413.33357229482687
ARM,Flood,1000.0,0.6,547.7639231974248
ARM,Flood,1000.0,0.8,264.0829501506814
ARM,Flood,1000.0,1.0,434.1408430999212
ARM,Flood,1000.0,tot,365.8596697539605
ARM,Flood,2500.0,0.2,180.37169766996678
ARM,Flood,2500.0,0.4,438.61023438686345
ARM,Flood,2500.0,0.6,581.2614286528823
ARM,Flood,2500.0,0.8,280.23246217354335
ARM,Flood,2500.0,1.0,460.6899359559965
ARM,Flood,2500.0,tot,388.2331517678505
ARM,Flood,5000.0,0.2,189.7228065678546
ARM,Flood,5000.0,0.4,461.34934544731664
ARM,Flood,5000.0,0.6,611.3960838548334
ARM,Flood,5000.0,0.8,294.76070748231
ARM,Flood,5000.0,1.0,484.57373710072045
ARM,Flood,5000.0,tot,408.360536090607
ARM,Flood,AAL,0.2,9.647456522259505
ARM,Flood,AAL,0.4,23.459740198308808
ARM,Flood,AAL,0.6,31.089657820129396
ARM,Flood,AAL,0.8,14.988662466834123
ARM,Flood,AAL,1.0,24.640706855851853
ARM,Flood,AAL,tot,20.765244772676738
ARM,all_hazards,10.0,0.2,75.78534345079048
ARM,all_hazards,10.0,0.4,207.6803845339402
ARM,all_hazards,10.0,0.6,236.9200599055043
ARM,all_hazards,10.0,0.8,108.93318907571256
ARM,all_hazards,10.0,1.0,161.87484462004508
ARM,all_hazards,10.0,tot,158.23876431719853
ARM,all_hazards,25.0,0.2,166.67926322165212
ARM,all_hazards,25.0,0.4,463.5350369380319
ARM,all_hazards,25.0,0.6,518.958418865652
ARM,all_hazards,25.0,0.8,237.03331020789759
ARM,all_hazards,25.0,1.0,346.8485664807656
ARM,all_hazards,25.0,tot,346.61091914279984
ARM,all_hazards,50.0,0.2,271.64512569117613
ARM,all_hazards,50.0,0.4,776.2881188310882
ARM,all_hazards,50.0,0.6,839.2634665861951
ARM,all_hazards,50.0,0.8,378.454937471508
ARM,all_hazards,50.0,1.0,537.040398743178
ARM,all_hazards,50.0,tot,560.5384094646291
ARM,all_hazards,100.0,0.2,418.6404222991507
ARM,all_hazards,100.0,0.4,1246.6655009528688
ARM,all_hazards,100.0,0.6,1277.7075140561024
ARM,all_hazards,100.0,0.8,564.3033609882879
ARM,all_hazards,100.0,1.0,759.5032386070001
ARM,all_hazards,100.0,tot,853.3640073806819
ARM,all_hazards,250.0,0.2,805.0220177009161
ARM,all_hazards,250.0,0.4,2509.3179706004203
ARM,all_hazards,250.0,0.6,2421.9746297868137
ARM,all_hazards,250.0,0.8,1042.925297654856
ARM,all_hazards,250.0,1.0,1308.6920176094861
ARM,all_hazards,250.0,tot,1617.5863866704983
ARM,all_hazards,500.0,0.2,1239.8653236160044
ARM,all_hazards,500.0,0.4,3932.2119763545197
ARM,all_hazards,500.0,0.6,3709.1757365863145
ARM,all_hazards,500.0,0.8,1580.8723863107764
ARM,all_hazards,500.0,1.0,1924.2238694421183
ARM,all_hazards,500.0,tot,2477.2698584619466
ARM,all_hazards,1000.0,0.2,1549.2357549433514
ARM,all_hazards,1000.0,0.4,4942.34620055382
ARM,all_hazards,1000.0,0.6,4625.641404255557
ARM,all_hazards,1000.0,0.8,1964.4201027666352
ARM,all_hazards,1000.0,1.0,2365.108991696448
ARM,all_hazards,1000.0,tot,3089.3504908431623
ARM,all_hazards,2500.0,0.2,2055.3004622598273
ARM,all_hazards,2500.0,0.4,6595.233414078461
ARM,all_hazards,2500.0,0.6,6124.623102492135
ARM,all_hazards,2500.0,0.8,2591.6270168648925
ARM,all_hazards,2500.0,1.0,3085.5983296129884
ARM,all_hazards,2500.0,tot,4090.4764650616607
ARM,all_hazards,5000.0,0.2,2518.872674355881
ARM,all_hazards,5000.0,0.4,8109.478882857337
ARM,all_hazards,5000.0,0.6,7497.695101486175
ARM,all_hazards,5000.0,0.8,3166.1147680420313
ARM,all_hazards,5000.0,1.0,3745.3936431728607
ARM,all_hazards,5000.0,tot,5007.511013982857
ARM,all_hazards,AAL,0.2,29.638547337182445
ARM,all_hazards,AAL,0.4,89.10362780776492
ARM,all_hazards,AAL,0.6,90.19475489613708
ARM,all_hazards,AAL,0.8,39.633491286269795
ARM,all_hazards,AAL,1.0,52.62832060923593
ARM,all_hazards,AAL,tot,60.23974838731804
AUS,Earthquake,10.0,0.2,5.5977060769497715
AUS,Earthquake,10.0,0.4,3.381758372977299
AUS,Earthquake,10.0,0.6,4.826320399221271
AUS,Earthquake,10.0,0.8,7.597546970608325
AUS,Earthquake,10.0,1.0,6.646781577759789
AUS,Earthquake,10.0,tot,5.610022679503291
AUS,Earthquake,25.0,0.2,13.99217675046066
AUS,Earthquake,25.0,0.4,8.45313423598351
AUS,Earthquake,25.0,0.6,12.06400035155859
AUS,Earthquake,25.0,0.8,18.99103286619739
AUS,Earthquake,25.0,1.0,16.614474104073164
AUS,Earthquake,25.0,tot,14.022963661654662
AUS,Earthquake,50.0,0.2,27.970945515258514
AUS,Earthquake,50.0,0.4,16.898168266783298
AUS,Earthquake,50.0,0.6,24.116440390048034
AUS,Earthquake,50.0,0.8,37.963867599185285
AUS,Earthquake,50.0,1.0,33.21302740936256
AUS,Earthquake,50.0,tot,28.032489836127535
AUS,Earthquake,100.0,0.2,55.88834004280938
AUS,Earthquake,100.0,0.4,33.76398462037704
AUS,Earthquake,100.0,0.6,48.18670932685793
AUS,Earthquake,100.0,0.8,75.8550525425042
AUS,Earthquake,100.0,1.0,66.36246775043777
AUS,Earthquake,100.0,tot,56.01131085659726
AUS,Earthquake,250.0,0.2,139.31889212296159
AUS,Earthquake,250.0,0.4,84.16712551069736
AUS,Earthquake,250.0,0.6,120.12020670728076
AUS,Earthquake,250.0,0.8,189.09206954537993
AUS,Earthquake,250.0,1.0,165.42887977089507
AUS,Earthquake,250.0,tot,139.62543473144294
AUS,Earthquake,500.0,0.2,255.88243908856506
AUS,Earthquake,500.0,0.4,154.58699849365894
AUS,Earthquake,500.0,0.6,220.62084335951778
AUS,Earthquake,500.0,0.8,347.2992013521888
AUS,Earthquake,500.0,1.0,303.837796916336
AUS,Earthquake,500.0,tot,256.4454558420533
AUS,Earthquake,1000.0,0.2,367.4979538011484
AUS,Earthquake,1000.0,0.4,222.017602431161
AUS,Earthquake,1000.0,0.6,316.8553058556869
AUS,Earthquake,1000.0,0.8,498.7905629957154
AUS,Earthquake,1000.0,1.0,436.3713627708352
AUS,Earthquake,1000.0,tot,368.3065575709094
AUS,Earthquake,2500.0,0.2,588.4140230284443
AUS,Earthquake,2500.0,0.4,355.4802667019395
AUS,Earthquake,2500.0,0.6,507.32828117278694
AUS,Earthquake,2500.0,0.8,798.6312815764428
AUS,Earthquake,2500.0,1.0,698.6896837018237
AUS,Earthquake,2500.0,tot,589.7087072362874
AUS,Earthquake,5000.0,0.2,835.4903615705234
AUS,Earthquake,5000.0,0.4,504.74721018610376
AUS,Earthquake,5000.0,0.6,720.3565389051125
AUS,Earthquake,5000.0,0.8,1133.9783079465753
AUS,Earthquake,5000.0,1.0,992.071013972779
AUS,Earthquake,5000.0,tot,837.3286865162188
AUS,Earthquake,AAL,0.2,4.434940678636374
AUS,Earthquake,AAL,0.4,2.6792935476536988
AUS,Earthquake,AAL,0.6,3.8237885970424177
AUS,Earthquake,AAL,0.8,6.019371087836548
AUS,Earthquake,AAL,1.0,5.2661003625389355
AUS,Earthquake,AAL,tot,4.444698854741595
AUS,Flood,10.0,0.2,47.130084674865536
AUS,Flood,10.0,0.4,103.99024853282376
AUS,Flood,10.0,0.6,152.05895987287457
AUS,Flood,10.0,0.8,79.5793685273813
AUS,Flood,10.0,1.0,150.90173893338817
AUS,Flood,10.0,tot,106.73208010826666
AUS,Flood,25.0,0.2,95.29727141130296
AUS,Flood,25.0,0.4,210.26881252020505
AUS,Flood,25.0,0.6,307.46399183222155
AUS,Flood,25.0,0.8,160.90988873902643
AUS,Flood,25.0,1.0,305.1240851947991
AUS,Flood,25.0,tot,215.81280993951106
AUS,Flood,50.0,0.2,132.06320341473557
AUS,Flood,50.0,0.4,291.3910602936506
AUS,Flood,50.0,0.6,426.0843893504197
AUS,Flood,50.0,0.8,222.9893369797416
AUS,Flood,50.0,1.0,422.8417407241457
AUS,Flood,50.0,tot,299.0739461525386
AUS,Flood,100.0,0.2,147.68258520347533
AUS,Flood,100.0,0.4,325.85446950127675
AUS,Flood,100.0,0.6,476.4782506183901
AUS,Flood,100.0,0.8,249.3627362237859
AUS,Flood,100.0,1.0,472.85208739008476
AUS,Flood,100.0,tot,334.4460257874026
AUS,Flood,250.0,0.2,158.00529516375542
AUS,Flood,250.0,0.4,348.6310289262624
AUS,Flood,250.0,0.6,509.78310356864375
AUS,Flood,250.0,0.8,266.79268029873083
AUS,Flood,250.0,1.0,505.9034789642199
AUS,Flood,250.0,tot,357.8231173843225
AUS,Flood,500.0,0.2,167.22142078008596
AUS,Flood,500.0,0.4,368.96596360681036
AUS,Flood,500.0,0.6,539.5177090747645
AUS,Flood,500.0,0.8,282.35415153045585
AUS,Flood,500.0,1.0,535.4117939041815
AUS,Flood,500.0,tot,378.69420777925967
AUS,Flood,1000.0,0.2,178.2699760517587
AUS,Flood,1000.0,0.4,393.3440655464962
AUS,Flood,1000.0,0.6,575.1644055383608
AUS,Flood,1000.0,0.8,301.00968881041524
AUS,Flood,1000.0,1.0,570.7872067577518
AUS,Flood,1000.0,tot,403.7150685409566
AUS,Flood,2500.0,0.2,196.3094017495472
AUS,Flood,2500.0,0.4,433.14718439602956
AUS,Flood,2500.0,0.6,633.3662171250124
AUS,Flood,2500.0,0.8,331.46934351992786
AUS,Flood,2500.0,1.0,628.546082557256
AUS,Flood,2500.0,tot,444.5676458695546
AUS,Flood,5000.0,0.2,213.12861766822056
AUS,Flood,5000.0,0.4,470.25796948321715
AUS,Flood,5000.0,0.6,687.6311838891062
AUS,Flood,5000.0,0.8,359.86866830720936
AUS,Flood,5000.0,1.0,682.3980742761938
AUS,Flood,5000.0,tot,482.6569027247894
AUS,Flood,AAL,0.2,1.6365803066252764
AUS,Flood,AAL,0.4,3.611035159473005
AUS,Flood,AAL,0.6,5.280209040374863
AUS,Flood,AAL,0.8,2.7633735064142027
AUS,Flood,AAL,1.0,5.24002483504099
AUS,Flood,AAL,tot,3.7062445695856674
AUS,Storm surge,10.0,0.2,4.604333647905268
AUS,Storm surge,10.0,0.4,10.009757783068125
AUS,Storm surge,10.0,0.6,14.635662656799866
AUS,Storm surge,10.0,0.8,7.6652603566943505
AUS,Storm surge,10.0,1.0,14.529717136008443
AUS,Storm surge,10.0,tot,10.28894631609521
AUS,Storm surge,25.0,0.2,11.003989835927996
AUS,Storm surge,25.0,0.4,23.922521982109423
AUS,Storm surge,25.0,0.6,34.978065325643996
AUS,Storm surge,25.0,0.8,18.319360303783476
AUS,Storm surge,25.0,1.0,34.72486398901302
AUS,Storm surge,25.0,tot,24.589760287295583
AUS,Storm surge,50.0,0.2,16.508885931685924
AUS,Storm surge,50.0,0.4,35.89009009363706
AUS,Storm surge,50.0,0.6,52.476319878703606
AUS,Storm surge,50.0,0.8,27.48387031485444
AUS,Storm surge,50.0,1.0,52.096451117778244
AUS,Storm surge,50.0,tot,36.89112346733185
AUS,Storm surge,100.0,0.2,23.322256999403994
AUS,Storm surge,100.0,0.4,50.70226472937958
AUS,Storm surge,100.0,0.6,74.13378611120665
AUS,Storm surge,100.0,0.8,38.82671971165597
AUS,Storm surge,100.0,1.0,73.59714197271136
AUS,Storm surge,100.0,tot,52.116433904871506
AUS,Storm surge,250.0,0.2,36.134096618721955
AUS,Storm surge,250.0,0.4,78.55502718139162
AUS,Storm surge,250.0,0.6,114.85841143602475
AUS,Storm surge,250.0,0.8,60.15577486711329
AUS,Storm surge,250.0,1.0,114.02696741451382
AUS,Storm surge,250.0,tot,80.7460555035531
AUS,Storm surge,500.0,0.2,49.83276178417606
AUS,Storm surge,500.0,0.4,108.33573612717045
AUS,Storm surge,500.0,0.6,158.40196356353303
AUS,Storm surge,500.0,0.8,82.96121058529639
AUS,Storm surge,500.0,1.0,157.25531384102865
AUS,Storm surge,500.0,tot,111.35739718024092
AUS,Storm surge,1000.0,0.2,68.33939664262363
AUS,Storm surge,1000.0,0.4,148.56890480664455
AUS,Storm surge,1000.0,0.6,217.22847037501185
AUS,Storm surge,1000.0,0.8,113.77091843103719
AUS,Storm surge,1000.0,1.0,215.6559837740112
AUS,Storm surge,1000.0,tot,152.7127348058657
AUS,Storm surge,2500.0,0.2,103.1397678167004
AUS,Storm surge,2500.0,0.4,224.2244312848042
AUS,Storm surge,2500.0,0.6,327.8474071818467
AUS,Storm surge,2500.0,0.8,171.70631711359343
AUS,Storm surge,2500.0,1.0,325.4741655249103
AUS,Storm surge,2500.0,tot,230.478417784371
AUS,Storm surge,5000.0,0.2,140.37992649606863
AUS,Storm surge,5000.0,0.4,305.184022115739
AUS,Storm surge,5000.0,0.6,446.2216262102439
AUS,Storm surge,5000.0,0.8,233.70345585957685
AUS,Storm surge,5000.0,1.0,442.99149009097073
AUS,Storm surge,5000.0,tot,313.6961041545198
AUS,Storm surge,AAL,0.2,0.42952435912407694
AUS,Storm surge,AAL,0.4,0.9337800267179882
AUS,Storm surge,AAL,0.6,1.3653167002521662
AUS,Storm surge,AAL,0.8,0.7150689532949542
AUS,Storm surge,AAL,1.0,1.355433363074672
AUS,Storm surge,AAL,tot,0.9598246804927715
AUS,Tsunami,10.0,0.2,3.9153853355014405
AUS,Tsunami,10.0,0.4,8.82489657948187
AUS,Tsunami,10.0,0.6,12.953141607293702
AUS,Tsunami,10.0,0.8,6.341906052662754
AUS,Tsunami,10.0,1.0,11.833028463806238
AUS,Tsunami,10.0,tot,8.7736716077492
AUS,Tsunami,25.0,0.2,8.761118970300828
AUS,Tsunami,25.0,0.4,19.74670746513714
AUS,Tsunami,25.0,0.6,28.984124150352102
AUS,Tsunami,25.0,0.8,14.190734414328011
AUS,Tsunami,25.0,1.0,26.477743891607727
AUS,Tsunami,25.0,tot,19.632085778345164
AUS,Tsunami,50.0,0.2,15.978563120657794
AUS,Tsunami,50.0,0.4,36.01412247984219
AUS,Tsunami,50.0,0.6,52.86135923999731
AUS,Tsunami,50.0,0.8,25.881117050967564
AUS,Tsunami,50.0,1.0,48.29021309935867
AUS,Tsunami,50.0,tot,35.805074998164706
AUS,Tsunami,100.0,0.2,29.00197775601171
AUS,Tsunami,100.0,0.4,65.36762856431656
AUS,Tsunami,100.0,0.6,95.94629712660918
AUS,Tsunami,100.0,0.8,46.97566203825305
AUS,Tsunami,100.0,1.0,87.64941350264627
AUS,Tsunami,100.0,tot,64.98819579756736
AUS,Tsunami,250.0,0.2,63.46355610448266
AUS,Tsunami,250.0,0.4,143.04066425085819
AUS,Tsunami,250.0,0.6,209.95441283137356
AUS,Tsunami,250.0,0.8,102.79445727427601
AUS,Tsunami,250.0,1.0,191.79876345492136
AUS,Tsunami,250.0,tot,142.21037078318236
AUS,Tsunami,500.0,0.2,114.44176526913786
AUS,Tsunami,500.0,0.4,257.9405745115849
AUS,Tsunami,500.0,0.6,378.60395958446605
AUS,Tsunami,500.0,0.8,185.36589930421513
AUS,Tsunami,500.0,1.0,345.8644679488514
AUS,Tsunami,500.0,tot,256.4433333236511
AUS,Tsunami,1000.0,0.2,205.89442475430988
AUS,Tsunami,1000.0,0.4,464.06594729608867
AUS,Tsunami,1000.0,0.6,681.1538102809195
AUS,Tsunami,1000.0,0.8,333.4954255253787
AUS,Tsunami,1000.0,1.0,622.251548670302
AUS,Tsunami,1000.0,tot,461.3722313053997
AUS,Tsunami,2500.0,0.2,445.4234187293272
AUS,Tsunami,2500.0,0.4,1003.9409323838977
AUS,Tsunami,2500.0,0.6,1473.5797689416775
AUS,Tsunami,2500.0,0.8,721.4701065624452
AUS,Tsunami,2500.0,1.0,1346.1530706772687
AUS,Tsunami,2500.0,tot,998.1134594589232
AUS,Tsunami,5000.0,0.2,793.868035762009
AUS,Tsunami,5000.0,0.4,1789.3011065433002
AUS,Tsunami,5000.0,0.6,2626.3277311407837
AUS,Tsunami,5000.0,0.8,1285.8597735872142
AUS,Tsunami,5000.0,1.0,2399.218022936875
AUS,Tsunami,5000.0,tot,1778.9149339940363
AUS,Tsunami,AAL,0.2,2.729239845180744
AUS,Tsunami,AAL,0.4,6.151440359122711
AUS,Tsunami,AAL,0.6,9.029055167150304
AUS,Tsunami,AAL,0.8,4.420658813930964
AUS,Tsunami,AAL,1.0,8.248274436682468
AUS,Tsunami,AAL,tot,6.115733724413438
AUS,Wind,10.0,0.2,6.662003176115391
AUS,Wind,10.0,0.4,14.576901211755043
AUS,Wind,10.0,0.6,19.451435744110565
AUS,Wind,10.0,0.8,10.963623484287098
AUS,Wind,10.0,1.0,20.865457508050646
AUS,Wind,10.0,tot,14.503884224863748
AUS,Wind,25.0,0.2,9.476584584951631
AUS,Wind,25.0,0.4,20.735390492604278
AUS,Wind,25.0,0.6,27.669331769270745
AUS,Wind,25.0,0.8,15.595565261648662
AUS,Wind,25.0,1.0,29.680753333728553
AUS,Wind,25.0,tot,20.631525088440775
AUS,Wind,50.0,0.2,11.855672880698746
AUS,Wind,50.0,0.4,25.940992192925826
AUS,Wind,50.0,0.6,34.61569338017216
AUS,Wind,50.0,0.8,19.510818320059556
AUS,Wind,50.0,1.0,37.1320805742736
AUS,Wind,50.0,tot,25.811051469625976
AUS,Wind,100.0,0.2,14.440872182159891
AUS,Wind,100.0,0.4,31.597578332836857
AUS,Wind,100.0,0.6,42.16384920788516
AUS,Wind,100.0,0.8,23.765267173319085
AUS,Wind,100.0,1.0,45.2289494511628
AUS,Wind,100.0,tot,31.43930326947276
AUS,Wind,250.0,0.2,18.173697611107542
AUS,Wind,250.0,0.4,39.765245936721854
AUS,Wind,250.0,0.6,53.062795374036476
AUS,Wind,250.0,0.8,29.90835829076201
AUS,Wind,250.0,1.0,56.9201943085601
AUS,Wind,250.0,tot,39.56605830423759
AUS,Wind,500.0,0.2,21.24737139671536
AUS,Wind,500.0,0.4,46.490646382435
AUS,Wind,500.0,0.6,62.037178387465154
AUS,Wind,500.0,0.8,34.96668702584101
AUS,Wind,500.0,1.0,66.54696993021733
AUS,Wind,500.0,tot,46.25777062453477
AUS,Wind,1000.0,0.2,24.548538145099513
AUS,Wind,1000.0,0.4,53.713816396409264
AUS,Wind,1000.0,0.6,71.67578575363873
AUS,Wind,1000.0,0.8,40.399399729714
AUS,Wind,1000.0,1.0,76.88625568173659
AUS,Wind,1000.0,tot,53.44475914131963
AUS,Wind,2500.0,0.2,29.286994249044884
AUS,Wind,2500.0,0.4,64.0818700729779
AUS,Wind,2500.0,0.6,85.51092992808313
AUS,Wind,2500.0,0.8,48.197451944206726
AUS,Wind,2500.0,1.0,91.72714540767967
AUS,Wind,2500.0,tot,63.760878320398454
AUS,Wind,5000.0,0.2,33.17540510065803
AUS,Wind,5000.0,0.4,72.58996881689133
AUS,Wind,5000.0,0.6,96.86414784577903
AUS,Wind,5000.0,0.8,54.59658917099666
AUS,Wind,5000.0,1.0,103.90568529325195
AUS,Wind,5000.0,tot,72.2263592455154
AUS,Wind,AAL,0.2,2.3505582818577637
AUS,Wind,AAL,0.4,5.143176153076339
AUS,Wind,AAL,0.6,6.863060880287147
AUS,Wind,AAL,0.8,3.8683013650539873
AUS,Wind,AAL,1.0,7.361970964850201
AUS,Wind,AAL,tot,5.117413529025088
AUS,all_hazards,10.0,0.2,67.9095129113374
AUS,all_hazards,10.0,0.4,140.7835624801061
AUS,all_hazards,10.0,0.6,203.92552028029996
AUS,all_hazards,10.0,0.8,112.14770539163382
AUS,all_hazards,10.0,1.0,204.7767236190133
AUS,all_hazards,10.0,tot,145.9086049364781
